Time (UTC),Channel1,Channel2,Channel3
05/22/21 17:22:15,228.2,,
05/22/21 17:22:35,,159.9,
05/22/21 17:22:40,,159.9,151.6
05/22/21 17:22:45,,,151.6
05/22/21 17:23:10,228.5,,
05/22/21 17:23:15,228.5,,
05/22/21 17:23:35,,160.0,
05/22/21 17:23:40,,160.0,151.7
05/22/21 17:23:45,,,151.7
05/22/21 17:24:10,228.0,,
05/22/21 17:24:15,228.0,,
05/22/21 17:24:35,,160.1,
05/22/21 17:24:40,,160.1,151.7
05/22/21 17:24:45,,,151.7
05/22/21 17:25:10,226.5,,
05/22/21 17:25:15,226.5,,
05/22/21 17:25:35,,160.1,
05/22/21 17:25:40,,160.1,151.8
05/22/21 17:25:45,,,151.8
05/22/21 17:26:10,227.1,,
05/22/21 17:26:15,227.1,,
05/22/21 17:26:35,,160.2,
05/22/21 17:26:40,,160.2,151.9
05/22/21 17:26:45,,,151.9
05/22/21 17:27:10,227.2,,
05/22/21 17:27:15,227.2,,
05/22/21 17:27:35,,160.2,
05/22/21 17:27:40,,160.2,151.9
05/22/21 17:27:45,,,151.9
05/22/21 17:28:10,226.9,,
05/22/21 17:28:15,226.9,,
05/22/21 17:28:35,,160.3,
05/22/21 17:28:40,,160.3,152.0
05/22/21 17:28:45,,,152.0
05/22/21 17:29:10,227.4,,
05/22/21 17:29:15,227.4,,
05/22/21 17:29:35,,160.3,
05/22/21 17:29:40,,160.3,152.0
05/22/21 17:29:45,,,152.0
05/22/21 17:30:10,228.4,,
05/22/21 17:30:15,228.4,,
05/22/21 17:30:35,,160.3,
05/22/21 17:30:40,,160.3,152.1
05/22/21 17:30:45,,,152.1
05/22/21 17:31:10,229.6,,
05/22/21 17:31:15,229.6,,
05/22/21 17:31:35,,160.3,
05/22/21 17:31:40,,160.3,152.1
05/22/21 17:31:45,,,152.1
05/22/21 17:32:10,230.7,,
05/22/21 17:32:15,230.7,,
05/22/21 17:32:35,,160.3,
05/22/21 17:32:40,,160.3,152.2
05/22/21 17:32:45,,,152.2
05/22/21 17:33:10,230.9,,
05/22/21 17:33:15,230.9,,
05/22/21 17:33:35,,160.4,
05/22/21 17:33:40,,160.4,152.2
05/22/21 17:33:45,,,152.2
05/22/21 17:34:10,231.5,,
05/22/21 17:34:15,231.5,,
05/22/21 17:34:35,,160.4,
05/22/21 17:34:40,,160.4,152.3
05/22/21 17:34:45,,,152.3
05/22/21 17:35:10,232.5,,
05/22/21 17:35:15,232.5,,
05/22/21 17:35:35,,160.4,
05/22/21 17:35:40,,160.4,152.3
05/22/21 17:35:45,,,152.3
05/22/21 17:36:10,232.0,,
05/22/21 17:36:15,232.0,,
05/22/21 17:36:35,,160.5,
05/22/21 17:36:40,,160.5,152.3
05/22/21 17:36:45,,,152.3
05/22/21 17:37:10,232.5,,
05/22/21 17:37:15,232.5,,
05/22/21 17:37:35,,160.5,
05/22/21 17:37:40,,160.5,152.4
05/22/21 17:37:45,,,152.4
05/22/21 17:38:10,235.1,,
05/22/21 17:38:15,235.1,,
05/22/21 17:38:35,,160.5,
05/22/21 17:38:40,,160.5,152.4
05/22/21 17:38:45,,,152.4
05/22/21 17:39:10,236.1,,
05/22/21 17:39:15,236.1,,
05/22/21 17:39:35,,160.6,
05/22/21 17:39:40,,160.6,152.4
05/22/21 17:39:45,,,152.4
05/22/21 17:40:10,237.5,,
05/22/21 17:40:15,237.5,,
05/22/21 17:40:35,,160.6,
05/22/21 17:40:40,,160.6,152.5
05/22/21 17:40:45,,,152.5
05/22/21 17:41:10,237.6,,
05/22/21 17:41:15,237.6,,
05/22/21 17:41:35,,160.6,
05/22/21 17:41:40,,160.6,152.5
05/22/21 17:41:45,,,152.5
05/22/21 17:42:10,238.7,,
05/22/21 17:42:15,238.7,,
05/22/21 17:42:35,,160.7,
05/22/21 17:42:40,,160.7,152.5
05/22/21 17:42:45,,,152.5
05/22/21 17:43:10,238.6,,
05/22/21 17:43:15,238.6,,
05/22/21 17:43:35,,160.7,
05/22/21 17:43:40,,160.7,152.6
05/22/21 17:43:45,,,152.6
05/22/21 17:44:10,239.5,,
05/22/21 17:44:15,239.5,,
05/22/21 17:44:35,,160.7,
05/22/21 17:44:40,,160.7,152.6
05/22/21 17:44:45,,,152.6
05/22/21 17:45:10,239.4,,
05/22/21 17:45:15,239.4,,
05/22/21 17:45:35,,160.8,
05/22/21 17:45:40,,160.8,152.6
05/22/21 17:45:45,,,152.6
05/22/21 17:46:10,239.5,,
05/22/21 17:46:15,239.5,,
05/22/21 17:46:35,,160.8,
05/22/21 17:46:40,,160.8,152.6
05/22/21 17:46:45,,,152.6
05/22/21 17:47:10,240.0,,
05/22/21 17:47:15,240.0,,
05/22/21 17:47:35,,160.9,
05/22/21 17:47:40,,160.9,152.7
05/22/21 17:47:45,,,152.7
05/22/21 17:48:10,241.1,,
05/22/21 17:48:15,241.1,,
05/22/21 17:48:35,,160.9,
05/22/21 17:48:40,,160.9,152.7
05/22/21 17:48:45,,,152.7
05/22/21 17:49:10,241.3,,
05/22/21 17:49:15,241.3,,
05/22/21 17:49:35,,160.9,
05/22/21 17:49:40,,160.9,152.7
05/22/21 17:49:45,,,152.7
05/22/21 17:50:10,243.0,,
05/22/21 17:50:15,243.0,,
05/22/21 17:50:35,,161.0,
05/22/21 17:50:40,,161.0,152.7
05/22/21 17:50:45,,,152.7
05/22/21 17:51:10,243.1,,
05/22/21 17:51:15,243.1,,
05/22/21 17:51:35,,161.0,
05/22/21 17:51:40,,161.0,152.8
05/22/21 17:51:45,,,152.8
05/22/21 17:52:10,243.2,,
05/22/21 17:52:15,243.2,,
05/22/21 17:52:35,,161.0,
05/22/21 17:52:40,,161.0,152.8
05/22/21 17:52:45,,,152.8
05/22/21 17:53:10,243.2,,
05/22/21 17:53:15,243.2,,
05/22/21 17:53:35,,161.0,
05/22/21 17:53:40,,161.0,152.8
05/22/21 17:53:45,,,152.8
05/22/21 17:54:10,243.1,,
05/22/21 17:54:15,243.1,,
05/22/21 17:54:35,,161.1,
05/22/21 17:54:40,,161.1,152.9
05/22/21 17:54:45,,,152.9
05/22/21 17:55:10,243.4,,
05/22/21 17:55:15,243.4,,
05/22/21 17:55:35,,161.1,
05/22/21 17:55:40,,161.1,152.9
05/22/21 17:55:45,,,152.9
05/22/21 17:56:10,242.9,,
05/22/21 17:56:15,242.9,,
05/22/21 17:56:35,,161.1,
05/22/21 17:56:40,,161.1,152.9
05/22/21 17:56:45,,,152.9
05/22/21 17:57:10,240.4,,
05/22/21 17:57:15,240.4,,
05/22/21 17:57:35,,161.1,
05/22/21 17:57:40,,161.1,152.9
05/22/21 17:57:45,,,152.9
05/22/21 17:58:10,239.7,,
05/22/21 17:58:15,239.7,,
05/22/21 17:58:35,,161.2,
05/22/21 17:58:40,,161.2,153.0
05/22/21 17:58:45,,,153.0
05/22/21 17:59:10,239.7,,
05/22/21 17:59:15,239.7,,
05/22/21 17:59:35,,161.2,
05/22/21 17:59:40,,161.2,153.0
05/22/21 17:59:45,,,153.0
05/22/21 18:00:10,240.3,,
05/22/21 18:00:15,240.3,,
05/22/21 18:00:35,,161.2,
05/22/21 18:00:40,,161.2,153.0
05/22/21 18:00:45,,,153.0
05/22/21 18:01:10,240.3,,
05/22/21 18:01:15,240.3,,
05/22/21 18:01:35,,161.2,
05/22/21 18:01:40,,161.2,153.1
05/22/21 18:01:45,,,153.1
05/22/21 18:02:10,240.6,,
05/22/21 18:02:15,240.6,,
05/22/21 18:02:35,,161.2,
05/22/21 18:02:40,,161.2,153.1
05/22/21 18:02:45,,,153.1
05/22/21 18:03:10,240.4,,
05/22/21 18:03:15,240.4,,
05/22/21 18:03:35,,161.2,
05/22/21 18:03:40,,161.2,153.1
05/22/21 18:03:45,,,153.1
05/22/21 18:04:10,240.8,,
05/22/21 18:04:15,240.8,,
05/22/21 18:04:35,,161.3,
05/22/21 18:04:40,,161.3,153.2
05/22/21 18:04:45,,,153.2
05/22/21 18:05:10,241.5,,
05/22/21 18:05:15,241.5,,
05/22/21 18:05:35,,161.3,
05/22/21 18:05:40,,161.3,153.2
05/22/21 18:05:45,,,153.2
05/22/21 18:06:10,241.5,,
05/22/21 18:06:15,241.5,,
05/22/21 18:06:35,,161.3,
05/22/21 18:06:40,,161.3,153.3
05/22/21 18:06:45,,,153.3
05/22/21 18:07:10,242.0,,
05/22/21 18:07:15,242.0,,
05/22/21 18:07:35,,161.3,
05/22/21 18:07:40,,161.3,153.3
05/22/21 18:07:45,,,153.3
05/22/21 18:08:10,242.0,,
05/22/21 18:08:15,242.0,,
05/22/21 18:08:35,,161.4,
05/22/21 18:08:40,,161.4,153.4
05/22/21 18:08:45,,,153.4
05/22/21 18:09:10,242.8,,
05/22/21 18:09:15,242.8,,
05/22/21 18:09:35,,161.4,
05/22/21 18:09:40,,161.4,153.4
05/22/21 18:09:45,,,153.4
05/22/21 18:10:10,243.7,,
05/22/21 18:10:15,243.7,,
05/22/21 18:10:35,,161.4,
05/22/21 18:10:40,,161.4,153.4
05/22/21 18:10:45,,,153.4
05/22/21 18:11:10,242.5,,
05/22/21 18:11:15,242.5,,
05/22/21 18:11:35,,161.4,
05/22/21 18:11:40,,161.4,153.5
05/22/21 18:11:45,,,153.5
05/22/21 18:12:10,242.1,,
05/22/21 18:12:15,242.1,,
05/22/21 18:12:35,,161.4,
05/22/21 18:12:40,,161.4,153.5
05/22/21 18:12:45,,,153.5
05/22/21 18:13:10,241.5,,
05/22/21 18:13:15,241.5,,
05/22/21 18:13:35,,161.4,
05/22/21 18:13:40,,161.4,153.5
05/22/21 18:13:45,,,153.5
05/22/21 18:14:10,241.3,,
05/22/21 18:14:15,241.3,,
05/22/21 18:14:35,,161.4,
05/22/21 18:14:40,,161.4,153.6
05/22/21 18:14:45,,,153.6
05/22/21 18:15:10,242.0,,
05/22/21 18:15:15,242.0,,
05/22/21 18:15:35,,161.4,
05/22/21 18:15:40,,161.4,153.6
05/22/21 18:15:45,,,153.6
05/22/21 18:16:10,242.4,,
05/22/21 18:16:15,242.4,,
05/22/21 18:16:35,,161.5,
05/22/21 18:16:40,,161.5,153.7
05/22/21 18:16:45,,,153.7
05/22/21 18:17:10,241.2,,
05/22/21 18:17:15,241.2,,
05/22/21 18:17:35,,161.5,
05/22/21 18:17:40,,161.5,153.7
05/22/21 18:17:45,,,153.7
05/22/21 18:18:10,238.5,,
05/22/21 18:18:15,238.5,,
05/22/21 18:18:35,,161.5,
05/22/21 18:18:40,,161.5,153.8
05/22/21 18:18:45,,,153.8
05/22/21 18:19:10,237.2,,
05/22/21 18:19:15,237.2,,
05/22/21 18:19:35,,161.5,
05/22/21 18:19:40,,161.5,153.8
05/22/21 18:19:45,,,153.8
05/22/21 18:20:10,236.1,,
05/22/21 18:20:15,236.1,,
05/22/21 18:20:35,,161.5,
05/22/21 18:20:40,,161.5,153.9
05/22/21 18:20:45,,,153.9
05/22/21 18:21:10,235.3,,
05/22/21 18:21:15,235.3,,
05/22/21 18:21:35,,161.5,
05/22/21 18:21:40,,161.5,153.9
05/22/21 18:21:45,,,153.9
05/22/21 18:22:10,235.1,,
05/22/21 18:22:15,235.1,,
05/22/21 18:22:35,,161.5,
05/22/21 18:22:40,,161.5,154.0
05/22/21 18:22:45,,,154.0
05/22/21 18:23:10,234.4,,
05/22/21 18:23:15,234.4,,
05/22/21 18:23:35,,161.4,
05/22/21 18:23:40,,161.4,154.0
05/22/21 18:23:45,,,154.0
05/22/21 18:24:10,238.7,,
05/22/21 18:24:15,238.7,,
05/22/21 18:24:35,,161.5,
05/22/21 18:24:40,,161.5,154.0
05/22/21 18:24:45,,,154.0
05/22/21 18:25:10,244.1,,
05/22/21 18:25:15,244.1,,
05/22/21 18:25:35,,161.5,
05/22/21 18:25:40,,161.5,154.1
05/22/21 18:25:45,,,154.1
05/22/21 18:26:10,247.1,,
05/22/21 18:26:15,247.1,,
05/22/21 18:26:35,,161.5,
05/22/21 18:26:40,,161.5,154.1
05/22/21 18:26:45,,,154.1
05/22/21 18:27:10,247.2,,
05/22/21 18:27:15,247.2,,
05/22/21 18:27:35,,161.5,
05/22/21 18:27:40,,161.5,154.2
05/22/21 18:27:45,,,154.2
05/22/21 18:28:10,249.0,,
05/22/21 18:28:15,249.0,,
05/22/21 18:28:35,,161.6,
05/22/21 18:28:40,,161.6,154.2
05/22/21 18:28:45,,,154.2
05/22/21 18:29:10,249.6,,
05/22/21 18:29:15,249.6,,
05/22/21 18:29:35,,161.6,
05/22/21 18:29:40,,161.6,154.3
05/22/21 18:29:45,,,154.3
05/22/21 18:30:10,249.0,,
05/22/21 18:30:15,249.0,,
05/22/21 18:30:35,,161.6,
05/22/21 18:30:40,,161.6,154.3
05/22/21 18:30:45,,,154.3
05/22/21 18:31:10,249.1,,
05/22/21 18:31:15,249.1,,
05/22/21 18:31:35,,161.6,
05/22/21 18:31:40,,161.6,154.4
05/22/21 18:31:45,,,154.4
05/22/21 18:32:10,249.9,,
05/22/21 18:32:15,249.9,,
05/22/21 18:32:35,,161.6,
05/22/21 18:32:40,,161.6,154.4
05/22/21 18:32:45,,,154.4
05/22/21 18:33:10,250.4,,
05/22/21 18:33:15,250.4,,
05/22/21 18:33:35,,161.6,
05/22/21 18:33:40,,161.6,154.5
05/22/21 18:33:45,,,154.5
05/22/21 18:34:10,250.0,,
05/22/21 18:34:15,250.0,,
05/22/21 18:34:35,,161.6,
05/22/21 18:34:40,,161.6,154.5
05/22/21 18:34:45,,,154.5
05/22/21 18:35:10,251.4,,
05/22/21 18:35:15,251.4,,
05/22/21 18:35:35,,161.6,
05/22/21 18:35:40,,161.6,154.6
05/22/21 18:35:45,,,154.6
05/22/21 18:36:10,251.9,,
05/22/21 18:36:15,251.9,,
05/22/21 18:36:35,,161.6,
05/22/21 18:36:40,,161.6,154.6
05/22/21 18:36:45,,,154.6
05/22/21 18:37:10,251.4,,
05/22/21 18:37:15,251.4,,
05/22/21 18:37:35,,161.6,
05/22/21 18:37:40,,161.6,154.6
05/22/21 18:37:45,,,154.6
05/22/21 18:38:10,251.8,,
05/22/21 18:38:15,251.8,,
05/22/21 18:38:35,,161.6,
05/22/21 18:38:40,,161.6,154.7
05/22/21 18:38:45,,,154.7
05/22/21 18:39:10,250.9,,
05/22/21 18:39:15,250.9,,
05/22/21 18:39:35,,161.7,
05/22/21 18:39:40,,161.7,154.7
05/22/21 18:39:45,,,154.7
05/22/21 18:40:10,251.6,,
05/22/21 18:40:15,251.6,,
05/22/21 18:40:35,,161.7,
05/22/21 18:40:40,,161.7,154.8
05/22/21 18:40:45,,,154.8
05/22/21 18:41:10,251.4,,
05/22/21 18:41:15,251.4,,
05/22/21 18:41:35,,161.7,
05/22/21 18:41:40,,161.7,154.8
05/22/21 18:41:45,,,154.8
05/22/21 18:42:10,251.5,,
05/22/21 18:42:15,251.5,,
05/22/21 18:42:35,,161.8,
05/22/21 18:42:40,,161.8,154.8
05/22/21 18:42:45,,,154.8
05/22/21 18:43:10,252.0,,
05/22/21 18:43:15,252.0,,
05/22/21 18:43:35,,161.8,
05/22/21 18:43:40,,161.8,154.9
05/22/21 18:43:45,,,154.9
05/22/21 18:44:10,252.0,,
05/22/21 18:44:15,252.0,,
05/22/21 18:44:35,,161.8,
05/22/21 18:44:40,,161.8,154.9
05/22/21 18:44:45,,,154.9
05/22/21 18:45:10,251.2,,
05/22/21 18:45:15,251.2,,
05/22/21 18:45:35,,161.8,
05/22/21 18:45:40,,161.8,154.9
05/22/21 18:45:45,,,154.9
05/22/21 18:46:10,249.2,,
05/22/21 18:46:15,249.2,,
05/22/21 18:46:35,,161.8,
05/22/21 18:46:40,,161.8,155.0
05/22/21 18:46:45,,,155.0
05/22/21 18:47:10,237.7,,
05/22/21 18:47:15,237.7,,
05/22/21 18:47:35,,161.9,
05/22/21 18:47:40,,161.9,155.0
05/22/21 18:47:45,,,155.0
05/22/21 18:48:10,231.2,,
05/22/21 18:48:15,231.2,,
05/22/21 18:48:35,,161.9,
05/22/21 18:48:40,,161.9,155.0
05/22/21 18:48:45,,,155.0
05/22/21 18:49:10,228.3,,
05/22/21 18:49:15,228.3,,
05/22/21 18:49:35,,161.9,
05/22/21 18:49:40,,161.9,155.1
05/22/21 18:49:45,,,155.1
05/22/21 18:50:10,227.5,,
05/22/21 18:50:15,227.5,,
05/22/21 18:50:35,,161.9,
05/22/21 18:50:40,,161.9,155.1
05/22/21 18:50:45,,,155.1
05/22/21 18:51:10,227.1,,
05/22/21 18:51:15,227.1,,
05/22/21 18:51:35,,161.9,
05/22/21 18:51:40,,161.9,155.2
05/22/21 18:51:45,,,155.2
05/22/21 18:52:10,227.4,,
05/22/21 18:52:15,227.4,,
05/22/21 18:52:35,,161.9,
05/22/21 18:52:40,,161.9,155.2
05/22/21 18:52:45,,,155.2
05/22/21 18:53:10,227.9,,
05/22/21 18:53:15,227.9,,
05/22/21 18:53:35,,161.9,
05/22/21 18:53:40,,161.9,155.2
05/22/21 18:53:45,,,155.2
05/22/21 18:54:10,228.2,,
05/22/21 18:54:15,228.2,,
05/22/21 18:54:35,,161.9,
05/22/21 18:54:40,,161.9,155.3
05/22/21 18:54:45,,,155.3
05/22/21 18:55:10,228.4,,
05/22/21 18:55:15,228.4,,
05/22/21 18:55:35,,161.9,
05/22/21 18:55:40,,161.9,155.3
05/22/21 18:55:45,,,155.3
05/22/21 18:56:10,229.0,,
05/22/21 18:56:15,229.0,,
05/22/21 18:56:35,,161.9,
05/22/21 18:56:40,,161.9,155.3
05/22/21 18:56:45,,,155.3
05/22/21 18:57:10,229.5,,
05/22/21 18:57:15,229.5,,
05/22/21 18:57:35,,161.8,
05/22/21 18:57:40,,161.8,155.4
05/22/21 18:57:45,,,155.4
05/22/21 18:58:10,229.4,,
05/22/21 18:58:15,229.4,,
05/22/21 18:58:35,,161.8,
05/22/21 18:58:40,,161.8,155.4
05/22/21 18:58:45,,,155.4
05/22/21 18:59:10,229.9,,
05/22/21 18:59:15,229.9,,
05/22/21 18:59:35,,161.8,
05/22/21 18:59:40,,161.8,155.4
05/22/21 18:59:45,,,155.4
05/22/21 19:00:10,231.7,,
05/22/21 19:00:15,231.7,,
05/22/21 19:00:35,,161.7,
05/22/21 19:00:40,,161.7,155.4
05/22/21 19:00:45,,,155.4
05/22/21 19:01:10,233.1,,
05/22/21 19:01:15,233.1,,
05/22/21 19:01:35,,161.7,
05/22/21 19:01:40,,161.7,155.5
05/22/21 19:01:45,,,155.5
05/22/21 19:02:10,233.9,,
05/22/21 19:02:15,233.9,,
05/22/21 19:02:35,,161.6,
05/22/21 19:02:40,,161.6,155.5
05/22/21 19:02:45,,,155.5
05/22/21 19:03:10,235.2,,
05/22/21 19:03:15,235.2,,
05/22/21 19:03:35,,161.6,
05/22/21 19:03:40,,161.6,155.5
05/22/21 19:03:45,,,155.5
05/22/21 19:04:10,235.1,,
05/22/21 19:04:15,235.1,,
05/22/21 19:04:35,,161.6,
05/22/21 19:04:40,,161.6,155.5
05/22/21 19:04:45,,,155.5
05/22/21 19:05:10,235.9,,
05/22/21 19:05:15,235.9,,
05/22/21 19:05:35,,161.6,
05/22/21 19:05:40,,161.6,155.5
05/22/21 19:05:45,,,155.5
05/22/21 19:06:10,235.5,,
05/22/21 19:06:15,235.5,,
05/22/21 19:06:35,,161.6,
05/22/21 19:06:40,,161.6,155.5
05/22/21 19:06:45,,,155.5
05/22/21 19:07:10,236.3,,
05/22/21 19:07:15,236.3,,
05/22/21 19:07:35,,161.6,
05/22/21 19:07:40,,161.6,155.6
05/22/21 19:07:45,,,155.6
05/22/21 19:08:10,237.3,,
05/22/21 19:08:15,237.3,,
05/22/21 19:08:35,,161.6,
05/22/21 19:08:40,,161.6,155.6
05/22/21 19:08:45,,,155.6
05/22/21 19:09:10,238.5,,
05/22/21 19:09:15,238.5,,
05/22/21 19:09:35,,161.6,
05/22/21 19:09:40,,161.6,155.6
05/22/21 19:09:45,,,155.6
05/22/21 19:10:10,239.3,,
05/22/21 19:10:15,239.3,,
05/22/21 19:10:35,,161.6,
05/22/21 19:10:40,,161.6,155.6
05/22/21 19:10:45,,,155.6
05/22/21 19:11:10,238.9,,
05/22/21 19:11:15,238.9,,
05/22/21 19:11:35,,161.6,
05/22/21 19:11:40,,161.6,155.6
05/22/21 19:11:45,,,155.6
05/22/21 19:12:10,239.7,,
05/22/21 19:12:15,239.7,,
05/22/21 19:12:35,,161.7,
05/22/21 19:12:40,,161.7,155.6
05/22/21 19:12:45,,,155.6
05/22/21 19:13:10,241.3,,
05/22/21 19:13:15,241.3,,
05/22/21 19:13:35,,161.7,
05/22/21 19:13:40,,161.7,155.6
05/22/21 19:13:45,,,155.6
05/22/21 19:14:10,241.1,,
05/22/21 19:14:15,241.1,,
05/22/21 19:14:35,,161.7,
05/22/21 19:14:40,,161.7,155.6
05/22/21 19:14:45,,,155.6
05/22/21 19:15:10,242.2,,
05/22/21 19:15:15,242.2,,
05/22/21 19:15:35,,161.7,
05/22/21 19:15:40,,161.7,155.6
05/22/21 19:15:45,,,155.6
05/22/21 19:16:10,244.0,,
05/22/21 19:16:15,244.0,,
05/22/21 19:16:35,,161.7,
05/22/21 19:16:40,,161.7,155.6
05/22/21 19:16:45,,,155.6
05/22/21 19:17:10,245.0,,
05/22/21 19:17:15,245.0,,
05/22/21 19:17:35,,161.7,
05/22/21 19:17:40,,161.7,155.6
05/22/21 19:17:45,,,155.6
05/22/21 19:18:10,245.3,,
05/22/21 19:18:15,245.3,,
05/22/21 19:18:35,,161.7,
05/22/21 19:18:40,,161.7,155.6
05/22/21 19:18:45,,,155.6
05/22/21 19:19:10,245.6,,
05/22/21 19:19:15,245.6,,
05/22/21 19:19:35,,161.7,
05/22/21 19:19:40,,161.7,155.6
05/22/21 19:19:45,,,155.6
05/22/21 19:20:10,246.7,,
05/22/21 19:20:15,246.7,,
05/22/21 19:20:35,,161.7,
05/22/21 19:20:40,,161.7,155.6
05/22/21 19:20:45,,,155.6
05/22/21 19:21:10,247.2,,
05/22/21 19:21:15,247.2,,
05/22/21 19:21:35,,161.8,
05/22/21 19:21:40,,161.8,155.6
05/22/21 19:21:45,,,155.6
05/22/21 19:22:10,248.1,,
05/22/21 19:22:15,248.1,,
05/22/21 19:22:35,,161.8,
05/22/21 19:22:40,,161.8,155.6
05/22/21 19:22:45,,,155.6
05/22/21 19:23:10,247.9,,
05/22/21 19:23:15,247.9,,
05/22/21 19:23:35,,161.8,
05/22/21 19:23:40,,161.8,155.6
05/22/21 19:23:45,,,155.6
05/22/21 19:24:10,247.4,,
05/22/21 19:24:15,247.4,,
05/22/21 19:24:35,,161.8,
05/22/21 19:24:40,,161.8,155.6
05/22/21 19:24:45,,,155.6
05/22/21 19:25:10,246.8,,
05/22/21 19:25:15,246.8,,
05/22/21 19:25:35,,161.8,
05/22/21 19:25:40,,161.8,155.7
05/22/21 19:25:45,,,155.7
05/22/21 19:26:10,247.0,,
